date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2010-12-01,south west,189735,E12000009,6617,,0
2011-01-01,south west,188992,E12000009,3992,,0
2011-02-01,south west,187669,E12000009,4297,,0
2011-03-01,south west,187586,E12000009,5123,,0
2011-04-01,south west,188251,E12000009,5864,,0
2011-05-01,south west,187412,E12000009,5577,,0
2011-06-01,south west,189494,E12000009,6522,,0
2011-07-01,south west,191264,E12000009,6992,,0
2011-08-01,south west,191964,E12000009,7390,,0
2011-09-01,south west,189499,E12000009,7280,,0
2011-10-01,south west,189765,E12000009,6777,,0
2011-11-01,south west,188933,E12000009,6873,,0
2011-12-01,south west,187426,E12000009,7314,,0
2012-01-01,south west,189942,E12000009,5096,,0
2012-02-01,south west,189653,E12000009,5198,,0
2012-03-01,south west,188079,E12000009,6908,,0
2012-04-01,south west,190924,E12000009,4890,,0
2012-05-01,south west,190367,E12000009,5929,,0
2012-06-01,south west,191813,E12000009,6715,,0
2012-07-01,south west,193530,E12000009,6815,,0
2012-08-01,south west,192032,E12000009,7640,,0
2012-09-01,south west,191674,E12000009,6017,,0
2012-10-01,south west,191820,E12000009,6771,,0
2012-11-01,south west,191426,E12000009,7187,,0
2012-12-01,south west,187901,E12000009,6484,,0
2013-01-01,south west,189820,E12000009,4677,,0
2013-02-01,south west,189236,E12000009,4943,,0
2013-03-01,south west,190494,E12000009,5972,,0
2013-04-01,south west,193336,E12000009,5652,,0
2013-05-01,south west,192848,E12000009,7337,,0
2013-06-01,south west,193267,E12000009,7521,,0
2013-07-01,south west,195066,E12000009,8260,,0
2013-08-01,south west,196500,E12000009,9214,,0
2013-09-01,south west,198055,E12000009,8118,,0
2013-10-01,south west,197254,E12000009,9061,,0
2013-11-01,south west,197476,E12000009,9815,,0
2013-12-01,south west,198613,E12000009,9321,,0
2014-01-01,south west,198252,E12000009,7412,,0
2014-02-01,south west,198985,E12000009,7672,,0
2014-03-01,south west,200618,E12000009,7494,,0
2014-04-01,south west,204087,E12000009,8260,,0
2014-05-01,south west,204098,E12000009,8813,,0
2014-06-01,south west,204781,E12000009,9577,,0
2014-07-01,south west,209034,E12000009,9972,,0
2014-08-01,south west,211731,E12000009,10229,,0
2014-09-01,south west,213432,E12000009,9277,,0
2014-10-01,south west,212152,E12000009,10261,,0
2014-11-01,south west,210799,E12000009,8499,,0
2014-12-01,south west,211576,E12000009,9535,,0
2015-01-01,south west,212878,E12000009,6613,,0
2015-02-01,south west,210050,E12000009,6543,,0
2015-03-01,south west,212109,E12000009,7558,,0
2015-04-01,south west,214541,E12000009,7557,,0
2015-05-01,south west,215498,E12000009,8517,,0
2015-06-01,south west,217582,E12000009,10048,,0
2015-07-01,south west,220044,E12000009,10642,,0
2015-08-01,south west,223210,E12000009,9970,,0
2015-09-01,south west,224435,E12000009,9895,,0
2015-10-01,south west,224226,E12000009,10353,,0
2015-11-01,south west,226490,E12000009,9283,,0
2015-12-01,south west,226855,E12000009,9766,,0
2016-01-01,south west,226547,E12000009,7182,,0
2016-02-01,south west,227523,E12000009,8027,,0
2016-03-01,south west,233607,E12000009,14439,,0
2016-04-01,south west,227636,E12000009,5901,,0
2016-05-01,south west,231318,E12000009,7144,,0
2016-06-01,south west,233700,E12000009,9089,,0
2016-07-01,south west,235665,E12000009,9342,,0
2016-08-01,south west,236832,E12000009,9821,,0
2016-09-01,south west,237148,E12000009,9276,,0
2016-10-01,south west,235617,E12000009,8873,,0
2016-11-01,south west,237150,E12000009,9086,,0
2016-12-01,south west,236288,E12000009,9921,,0
2017-01-01,south west,238829,E12000009,6958,,0
2017-02-01,south west,239143,E12000009,7145,,0
2017-03-01,south west,238248,E12000009,8763,,0
2017-04-01,south west,240489,E12000009,7470,,0
2017-05-01,south west,242531,E12000009,8279,,0
2017-06-01,south west,245039,E12000009,10186,,0
2017-07-01,south west,248904,E12000009,9322,,0
2017-08-01,south west,250432,E12000009,10281,,0
2017-09-01,south west,249369,E12000009,9403,,0
2017-10-01,south west,250981,E12000009,9426,,0
2017-11-01,south west,249345,E12000009,9494,,0
2017-12-01,south west,249309,E12000009,9462,,0
2018-01-01,south west,252533,E12000009,6722,,0
2018-02-01,south west,250793,E12000009,7110,,0
2018-03-01,south west,250615,E12000009,7734,,0
2018-04-01,south west,250254,E12000009,7058,,0
2018-05-01,south west,251132,E12000009,8038,,0
2018-06-01,south west,252603,E12000009,9461,,0
2018-07-01,south west,256893,E12000009,8776,,0
2018-08-01,south west,258465,E12000009,10305,,0
2018-09-01,south west,258839,E12000009,8137,,0
2018-10-01,south west,256883,E12000009,9348,,0
2018-11-01,south west,256804,E12000009,9575,,0
2018-12-01,south west,256812,E12000009,8399,,0
2019-01-01,south west,254632,E12000009,6526,,0
2019-02-01,south west,255236,E12000009,6466,,0
2019-03-01,south west,253138,E12000009,7584,,0
2019-04-01,south west,253438,E12000009,6923,,0
2019-05-01,south west,252174,E12000009,7602,,0
2019-06-01,south west,253334,E12000009,7738,,0
2019-07-01,south west,258379,E12000009,8190,,0
2019-08-01,south west,258317,E12000009,8662,,0
2019-09-01,south west,259145,E12000009,7433,,0
2019-10-01,south west,259092,E12000009,8120,,0
2019-11-01,south west,257363,E12000009,8126,,0
2019-12-01,south west,259011,E12000009,,,0
2020-01-01,south west,254320,E12000009,,,0
1995-01-01,england,53203,E92000001,47639,,0
1995-02-01,england,53096,E92000001,47880,,0
1995-03-01,england,53201,E92000001,67025,,0
1995-04-01,england,53591,E92000001,56925,,0
1995-05-01,england,53678,E92000001,64192,,0
1995-06-01,england,53735,E92000001,72640,,0
1995-07-01,england,53901,E92000001,64242,,0
1995-08-01,england,53600,E92000001,69269,,0
1995-09-01,england,53309,E92000001,67251,,0
1995-10-01,england,52845,E92000001,61264,,0
1995-11-01,england,52788,E92000001,63955,,0
1995-12-01,england,52922,E92000001,69345,,0
1996-01-01,england,52333,E92000001,48694,,0
1996-02-01,england,52536,E92000001,51401,,0
1996-03-01,england,52683,E92000001,68453,,0
1996-04-01,england,53331,E92000001,64277,,0
1996-05-01,england,53822,E92000001,78937,,0
1996-06-01,england,54093,E92000001,75545,,0
1996-07-01,england,54704,E92000001,85339,,0
1996-08-01,england,55107,E92000001,91037,,0
1996-09-01,england,55026,E92000001,80016,,0
1996-10-01,england,54931,E92000001,86311,,0
1996-11-01,england,55497,E92000001,93515,,0
1996-12-01,england,55755,E92000001,86711,,0
1997-01-01,england,55789,E92000001,66743,,0
1997-02-01,england,56199,E92000001,66246,,0
1997-03-01,england,56784,E92000001,76073,,0
1997-04-01,england,57577,E92000001,78611,,0
1997-05-01,england,58498,E92000001,91543,,0
1997-06-01,england,59140,E92000001,95416,,0
1997-07-01,england,60089,E92000001,102709,,0
1997-08-01,england,60750,E92000001,98764,,0
1997-09-01,england,60991,E92000001,89492,,0
1997-10-01,england,61048,E92000001,95932,,0
1997-11-01,england,61499,E92000001,81563,,0
1997-12-01,england,61564,E92000001,87593,,0
1998-01-01,england,61902,E92000001,61036,,0
1998-02-01,england,61659,E92000001,62504,,0
1998-03-01,england,62253,E92000001,76702,,0
1998-04-01,england,63666,E92000001,79866,,0
1998-05-01,england,64277,E92000001,86607,,0
1998-06-01,england,64637,E92000001,91723,,0
1998-07-01,england,65475,E92000001,103581,,0
1998-08-01,england,65743,E92000001,89172,,0
1998-09-01,england,65606,E92000001,85283,,0
1998-10-01,england,65462,E92000001,88339,,0
1998-11-01,england,65365,E92000001,81770,,0
1998-12-01,england,65575,E92000001,84154,,0
1999-01-01,england,65766,E92000001,59989,,0
1999-02-01,england,65522,E92000001,62164,,0
1999-03-01,england,66378,E92000001,83947,,0
1999-04-01,england,67648,E92000001,89255,,0
1999-05-01,england,68402,E92000001,89095,,0
1999-06-01,england,69428,E92000001,100844,,0
1999-07-01,england,70612,E92000001,119652,,0
1999-08-01,england,71699,E92000001,108298,,0
1999-09-01,england,72816,E92000001,102445,,0
1999-10-01,england,73273,E92000001,107395,,0
1999-11-01,england,74234,E92000001,103902,,0
1999-12-01,england,75071,E92000001,102442,,0
2000-01-01,england,75219,E92000001,68031,,0
2000-02-01,england,75630,E92000001,72364,,0
2000-03-01,england,77016,E92000001,96354,,0
2000-04-01,england,79635,E92000001,88707,,0
2000-05-01,england,80348,E92000001,92309,,0
2000-06-01,england,81269,E92000001,105431,,0
2000-07-01,england,82563,E92000001,95400,,0
2000-08-01,england,83504,E92000001,94346,,0
2000-09-01,england,83590,E92000001,88148,,0
2000-10-01,england,83261,E92000001,83099,,0
2000-11-01,england,83546,E92000001,83309,,0
2000-12-01,england,84191,E92000001,90823,,0
2001-01-01,england,84377,E92000001,64870,,0
2001-02-01,england,84245,E92000001,67134,,0
2001-03-01,england,85242,E92000001,90226,,0
2001-04-01,england,87439,E92000001,88556,,0
2001-05-01,england,88719,E92000001,99478,,0
2001-06-01,england,89980,E92000001,113447,,0
2001-07-01,england,91430,E92000001,113200,,0
2001-08-01,england,93331,E92000001,124849,,0
2001-09-01,england,93682,E92000001,98296,,0
2001-10-01,england,94161,E92000001,105633,,0
2001-11-01,england,95083,E92000001,109149,,0
2001-12-01,england,95992,E92000001,93329,,0
2002-01-01,england,96215,E92000001,71678,,0
2002-02-01,england,96676,E92000001,77131,,0
2002-03-01,england,98962,E92000001,102828,,0
2002-04-01,england,101355,E92000001,99638,,0
2002-05-01,england,104458,E92000001,132163,,0
2002-06-01,england,106811,E92000001,104285,,0
2002-07-01,england,110001,E92000001,126475,,0
2002-08-01,england,112832,E92000001,126360,,0
2002-09-01,england,113914,E92000001,104054,,0
2002-10-01,england,115879,E92000001,106125,,0
2002-11-01,england,118693,E92000001,110850,,0
2002-12-01,england,119982,E92000001,102070,,0
2003-01-01,england,121610,E92000001,79926,,0
2003-02-01,england,121754,E92000001,75657,,0
2003-03-01,england,123258,E92000001,80112,,0
2003-04-01,england,126239,E92000001,82897,,0
2003-05-01,england,128299,E92000001,91813,,0
2003-06-01,england,129353,E92000001,94507,,0
2003-07-01,england,132318,E92000001,103522,,0
2003-08-01,england,133896,E92000001,109995,,0
2003-09-01,england,133848,E92000001,106682,,0
2003-10-01,england,135885,E92000001,119798,,0
2003-11-01,england,137178,E92000001,112141,,0
2003-12-01,england,138985,E92000001,116105,,0
2004-01-01,england,139719,E92000001,86697,,0
2004-02-01,england,140284,E92000001,86512,,0
2004-03-01,england,142571,E92000001,100342,,0
2004-04-01,england,147250,E92000001,114092,,0
2004-05-01,england,150115,E92000001,105117,,0
2004-06-01,england,153527,E92000001,118877,,0
2004-07-01,england,156730,E92000001,126778,,0
2004-08-01,england,158760,E92000001,109199,,0
2004-09-01,england,159243,E92000001,93996,,0
2004-10-01,england,159358,E92000001,90273,,0
2004-11-01,england,160330,E92000001,79540,,0
2004-12-01,england,159886,E92000001,80888,,0
2005-01-01,england,158572,E92000001,53464,,0
2005-02-01,england,158609,E92000001,56044,,0
2005-03-01,england,159642,E92000001,67322,,0
2005-04-01,england,161336,E92000001,78958,,0
2005-05-01,england,163064,E92000001,79951,,0
2005-06-01,england,164069,E92000001,92080,,0
2005-07-01,england,165756,E92000001,96925,,0
2005-08-01,england,166440,E92000001,94592,,0
2005-09-01,england,166168,E92000001,96191,,0
2005-10-01,england,165637,E92000001,88571,,0
2005-11-01,england,166303,E92000001,91445,,0
2005-12-01,england,167244,E92000001,102289,,0
2006-01-01,england,166544,E92000001,73019,,0
2006-02-01,england,166896,E92000001,75775,,0
2006-03-01,england,168001,E92000001,99396,,0
2006-04-01,england,171129,E92000001,91305,,0
2006-05-01,england,172699,E92000001,101080,,0
2006-06-01,england,174231,E92000001,120679,,0
2006-07-01,england,176164,E92000001,112469,,0
2006-08-01,england,177603,E92000001,118684,,0
2006-09-01,england,178275,E92000001,113761,,0
2006-10-01,england,178927,E92000001,110764,,0
2006-11-01,england,179718,E92000001,112690,,0
2006-12-01,england,182031,E92000001,119458,,0
2007-01-01,england,181824,E92000001,85121,,0
2007-02-01,england,182397,E92000001,84374,,0
2007-03-01,england,183712,E92000001,103039,,0
2007-04-01,england,186711,E92000001,92543,,0
2007-05-01,england,188814,E92000001,104937,,0
2007-06-01,england,190822,E92000001,120076,,0
2007-07-01,england,193360,E92000001,113560,,0
2007-08-01,england,194328,E92000001,121246,,0
2007-09-01,england,194764,E92000001,95771,,0
2007-10-01,england,194700,E92000001,100053,,0
2007-11-01,england,194502,E92000001,98151,,0
2007-12-01,england,194373,E92000001,79311,,0
2008-01-01,england,191750,E92000001,56189,,0
2008-02-01,england,190066,E92000001,59992,,0
2008-03-01,england,188657,E92000001,56066,,0
2008-04-01,england,189115,E92000001,60459,,0
2008-05-01,england,189777,E92000001,62969,,0
2008-06-01,england,187350,E92000001,57038,,0
2008-07-01,england,185844,E92000001,51095,,0
2008-08-01,england,181494,E92000001,46910,,0
2008-09-01,england,177232,E92000001,40222,,0
2008-10-01,england,173249,E92000001,43079,,0
2008-11-01,england,168230,E92000001,35029,,0
2008-12-01,england,165795,E92000001,38540,,0
2009-01-01,england,162673,E92000001,25782,,0
2009-02-01,england,160956,E92000001,26660,,0
2009-03-01,england,159340,E92000001,34857,,0
2009-04-01,england,160701,E92000001,37585,,0
2009-05-01,england,162740,E92000001,43500,,0
2009-06-01,england,164536,E92000001,51058,,0
2009-07-01,england,167673,E92000001,60332,,0
2009-08-01,england,169603,E92000001,56038,,0
2009-09-01,england,171214,E92000001,56068,,0
2009-10-01,england,172314,E92000001,62974,,0
2009-11-01,england,172818,E92000001,58583,,0
2009-12-01,england,174136,E92000001,75376,,0
2010-01-01,england,174458,E92000001,34383,,0
2010-02-01,england,175248,E92000001,40718,,0
2010-03-01,england,174765,E92000001,49166,,0
2010-04-01,england,176796,E92000001,49802,,0
2010-05-01,england,177754,E92000001,49793,,0
2010-06-01,england,178655,E92000001,59887,,0
2010-07-01,england,180519,E92000001,64635,,0
2010-08-01,england,180807,E92000001,58984,,0
2010-09-01,england,180231,E92000001,55114,,0
2010-10-01,england,178102,E92000001,55948,,0
2010-11-01,england,176301,E92000001,53689,,0
2010-12-01,england,176036,E92000001,54383,,0
2011-01-01,england,174442,E92000001,36005,,0
2011-02-01,england,173811,E92000001,37892,,0
2011-03-01,england,173046,E92000001,44568,,0
2011-04-01,england,175490,E92000001,48605,,0
2011-05-01,england,174668,E92000001,46851,,0
2011-06-01,england,174838,E92000001,55226,,0
2011-07-01,england,177164,E92000001,59692,,0
2011-08-01,england,177335,E92000001,61631,,0
2011-09-01,england,176783,E92000001,60860,,0
2011-10-01,england,175171,E92000001,55412,,0
2011-11-01,england,175200,E92000001,57594,,0
2011-12-01,england,174812,E92000001,60991,,0
2012-01-01,england,174179,E92000001,42125,,0
2012-02-01,england,174161,E92000001,43023,,0
2012-03-01,england,174323,E92000001,58990,,0
2012-04-01,england,176543,E92000001,41395,,0
2012-05-01,england,177026,E92000001,50413,,0
2012-06-01,england,178696,E92000001,57212,,0
2012-07-01,england,179756,E92000001,56838,,0
2012-08-01,england,180129,E92000001,62396,,0
2012-09-01,england,179563,E92000001,50670,,0
2012-10-01,england,178412,E92000001,56410,,0
2012-11-01,england,178662,E92000001,61010,,0
2012-12-01,england,178406,E92000001,54054,,0
2013-01-01,england,176816,E92000001,41530,,0
2013-02-01,england,177203,E92000001,43191,,0
2013-03-01,england,178189,E92000001,52099,,0
2013-04-01,england,179900,E92000001,48744,,0
2013-05-01,england,180621,E92000001,63360,,0
2013-06-01,england,182088,E92000001,63222,,0
2013-07-01,england,184274,E92000001,70536,,0
2013-08-01,england,185642,E92000001,76183,,0
2013-09-01,england,186082,E92000001,67217,,0
2013-10-01,england,185358,E92000001,75111,,0
2013-11-01,england,186260,E92000001,81041,,0
2013-12-01,england,188544,E92000001,77833,,0
2014-01-01,england,188265,E92000001,64587,,0
2014-02-01,england,189347,E92000001,64181,,0
2014-03-01,england,190037,E92000001,66594,,0
2014-04-01,england,194251,E92000001,69314,,0
2014-05-01,england,196171,E92000001,76211,,0
2014-06-01,england,197951,E92000001,79628,,0
2014-07-01,england,200825,E92000001,83160,,0
2014-08-01,england,203406,E92000001,86320,,0
2014-09-01,england,203639,E92000001,77547,,0
2014-10-01,england,203311,E92000001,84927,,0
2014-11-01,england,202704,E92000001,72004,,0
2014-12-01,england,203346,E92000001,76741,,0
2015-01-01,england,202856,E92000001,56362,,0
2015-02-01,england,203424,E92000001,57669,,0
2015-03-01,england,203360,E92000001,65281,,0
2015-04-01,england,205936,E92000001,62391,,0
2015-05-01,england,208265,E92000001,72232,,0
2015-06-01,england,209874,E92000001,81857,,0
2015-07-01,england,213518,E92000001,89783,,0
2015-08-01,england,215756,E92000001,81957,,0
2015-09-01,england,216350,E92000001,80192,,0
2015-10-01,england,216676,E92000001,88132,,0
2015-11-01,england,218500,E92000001,78861,,0
2015-12-01,england,219582,E92000001,80366,,0
2016-01-01,england,220361,E92000001,59992,,0
2016-02-01,england,220627,E92000001,65124,,0
2016-03-01,england,222663,E92000001,119302,,0
2016-04-01,england,223784,E92000001,52590,,0
2016-05-01,england,226370,E92000001,60179,,0
2016-06-01,england,228430,E92000001,74259,,0
2016-07-01,england,230868,E92000001,77919,,0
2016-08-01,england,231176,E92000001,79655,,0
2016-09-01,england,230848,E92000001,76114,,0
2016-10-01,england,229944,E92000001,70825,,0
2016-11-01,england,231053,E92000001,74097,,0
2016-12-01,england,231922,E92000001,79605,,0
2017-01-01,england,231593,E92000001,57498,,0
2017-02-01,england,232696,E92000001,60662,,0
2017-03-01,england,231760,E92000001,74386,,0
2017-04-01,england,235021,E92000001,62318,,0
2017-05-01,england,236727,E92000001,69176,,0
2017-06-01,england,238595,E92000001,84327,,0
2017-07-01,england,241406,E92000001,76993,,0
2017-08-01,england,242628,E92000001,82670,,0
2017-09-01,england,242041,E92000001,78082,,0
2017-10-01,england,242003,E92000001,77047,,0
2017-11-01,england,241086,E92000001,76788,,0
2017-12-01,england,242378,E92000001,76522,,0
2018-01-01,england,241061,E92000001,57138,,0
2018-02-01,england,241989,E92000001,58494,,0
